Sale_ID,Month,Region,Product,Units_Sold,Unit_Price,Unit_Cost,Revenue,Profit,Profit_Margin_%
9512,Jun,Riyadh,Analytics Suite,7,393.54,251.29,2754.76,995.71,36.1
9513,Nov,Riyadh,Cloud Storage,11,1646.23,828.35,18108.51,8996.63,49.7
9514,Oct,Dubai,Security Package,38,477.74,231.25,18154.3,9366.7,51.6
9515,Feb,Abu Dhabi,CRM Platform,2,1778.61,1033.31,3557.23,1490.61,41.9
9516,Oct,Riyadh,Analytics Suite,42,894.17,428.79,37555.25,19545.93,52.0
9517,Jun,Riyadh,CRM Platform,29,300.06,135.32,8701.69,4777.43,54.9
9518,Oct,Abu Dhabi,Enterprise Software,46,642.23,269.15,29542.74,17162.07,58.1
9519,May,Dubai,Enterprise Software,20,1652.6,774.07,33051.94,17570.46,53.2
9520,Aug,Dubai,Security Package,11,1478.08,898.4,16258.87,6376.45,39.2
9521,Nov,Sharjah,Enterprise Software,4,580.39,303.7,2321.56,1106.76,47.7
9522,Jul,Riyadh,Enterprise Software,37,1605.17,731.21,59391.4,32336.62,54.4
9523,May,Riyadh,Security Package,3,327.52,138.49,982.57,567.09,57.7
9524,Jan,Dubai,Cloud Storage,49,647.17,373.24,31711.12,13422.5,42.3
9525,Aug,Dubai,Security Package,7,1152.25,579.61,8065.74,4008.45,49.7
9526,Jan,Ajman,Security Package,36,1037.47,622.4,37348.9,14942.49,40.0
9527,Apr,Abu Dhabi,CRM Platform,41,390.04,196.6,15991.67,7931.27,49.6
9528,Aug,Riyadh,Cloud Storage,23,1297.31,677.96,29838.17,14245.2,47.7
9529,Feb,Ajman,Enterprise Software,3,229.2,114.59,687.61,343.85,50.0
9530,Aug,Riyadh,CRM Platform,19,292.77,160.61,5562.56,2510.93,45.1
9531,Feb,Ajman,Enterprise Software,33,587.74,289.52,19395.5,9841.31,50.7
9532,Dec,Ajman,CRM Platform,5,1179.52,583.25,5897.61,2981.35,50.6
9533,Jun,Dubai,Security Package,16,1659.39,680.77,26550.26,15657.92,59.0
9534,Jan,Ajman,Enterprise Software,7,211.11,92.34,1477.76,831.36,56.3
9535,Dec,Abu Dhabi,Cloud Storage,8,504.69,251.81,4037.55,2023.05,50.1
9536,Jan,Abu Dhabi,Security Package,21,372.44,218.36,7821.18,3235.62,41.4
9537,Sep,Dubai,Enterprise Software,5,1521.09,823.78,7605.45,3486.54,45.8
9538,Feb,Sharjah,Security Package,1,1609.22,1012.16,1609.22,597.06,37.1
9539,Sep,Ajman,Security Package,31,1717.56,704.06,53244.29,31418.58,59.0
9540,Oct,Dubai,Analytics Suite,20,342.84,204.98,6856.84,2757.34,40.2
9541,Mar,Ajman,Cloud Storage,36,469.67,205.7,16908.3,9503.27,56.2
9542,Jul,Dubai,Security Package,17,1591.42,999.45,27054.09,10063.42,37.2
9543,Sep,Riyadh,Analytics Suite,41,895.06,454.83,36697.56,18049.36,49.2
9544,Feb,Abu Dhabi,Enterprise Software,32,235.57,140.33,7538.21,3047.76,40.4
9545,May,Sharjah,Analytics Suite,39,902.86,434.91,35211.35,18249.7,51.8
9546,Dec,Abu Dhabi,Analytics Suite,11,1821.89,766.85,20040.79,11605.48,57.9
9547,Jun,Riyadh,Cloud Storage,17,1345.72,555.25,22877.32,13438.13,58.7
9548,Oct,Ajman,Analytics Suite,22,203.55,126.21,4478.16,1701.55,38.0
9549,May,Sharjah,Cloud Storage,42,1581.23,798.1,66411.73,32891.56,49.5
9550,Mar,Abu Dhabi,Analytics Suite,15,407.66,210.25,6114.95,2961.25,48.4
9551,Sep,Sharjah,Analytics Suite,29,1095.93,472.6,31781.89,18076.37,56.9
9552,Jan,Abu Dhabi,Cloud Storage,10,229.94,97.15,2299.39,1327.84,57.7
9553,Nov,Abu Dhabi,Security Package,9,225.82,96.31,2032.41,1165.66,57.4
9554,Aug,Riyadh,CRM Platform,28,1697.06,1012.23,47517.79,19175.26,40.4
9555,May,Ajman,Analytics Suite,34,1791.95,796.47,60926.29,33846.28,55.6
9556,Jan,Ajman,Security Package,32,1841.64,1019.78,58932.33,26299.42,44.6
9557,Oct,Dubai,Analytics Suite,28,614.7,353.14,17211.72,7323.72,42.6
9558,Jul,Ajman,CRM Platform,29,1563.76,796.34,45348.99,22255.09,49.1
9559,Jan,Riyadh,CRM Platform,41,481.99,288.23,19761.42,7943.91,40.2
9560,Nov,Riyadh,CRM Platform,20,1719.82,945.13,34396.33,15493.67,45.0
9561,Dec,Dubai,Analytics Suite,32,421.42,212.29,13485.31,6691.99,49.6
9562,May,Riyadh,Analytics Suite,21,1348.31,825.4,28314.51,10981.05,38.8
9563,Jun,Sharjah,CRM Platform,30,1031.27,656.56,30938.12,11241.47,36.3
9564,Feb,Abu Dhabi,CRM Platform,23,555.54,245.45,12777.35,7131.96,55.8
9565,Apr,Riyadh,Security Package,41,1716.18,910.06,70363.38,33051.01,47.0
9566,Mar,Ajman,Cloud Storage,50,512.34,264.94,25617.13,12370.26,48.3
9567,Jun,Ajman,CRM Platform,17,1561.13,832.98,26539.24,12378.6,46.6
9568,Aug,Sharjah,Cloud Storage,20,1583.26,938.26,31665.26,12900.08,40.7
9569,Dec,Sharjah,CRM Platform,20,816.97,382.98,16339.43,8679.76,53.1
9570,Dec,Dubai,Cloud Storage,2,1496.14,656.55,2992.29,1679.18,56.1
9571,Apr,Dubai,Analytics Suite,25,948.29,558.73,23707.26,9738.91,41.1
9572,Jun,Riyadh,Analytics Suite,13,1197.43,644.56,15566.6,7187.36,46.2
9573,Apr,Abu Dhabi,Cloud Storage,20,1621.03,783.32,32420.65,16754.18,51.7
9574,Jun,Abu Dhabi,Cloud Storage,25,951.02,572.77,23775.56,9456.39,39.8
9575,Oct,Abu Dhabi,Security Package,47,1577.32,952.69,74134.09,29357.69,39.6
9576,May,Ajman,Analytics Suite,39,1822.93,796.97,71094.44,40012.68,56.3
9577,Dec,Dubai,Cloud Storage,40,1184.92,507.46,47396.88,27098.67,57.2
9578,Nov,Abu Dhabi,CRM Platform,26,331.81,183.45,8626.93,3857.34,44.7
9579,Aug,Sharjah,CRM Platform,1,378.74,180.91,378.74,197.82,52.2
9580,Feb,Dubai,Enterprise Software,23,1547.65,823.48,35595.97,16656.0,46.8
9581,Apr,Ajman,Cloud Storage,5,836.58,462.12,4182.91,1872.32,44.8
9582,Feb,Abu Dhabi,Security Package,8,844.74,435.6,6757.93,3273.12,48.4
9583,Jan,Ajman,Analytics Suite,37,1596.41,788.77,59067.09,29882.44,50.6
9584,Nov,Riyadh,CRM Platform,24,240.82,149.73,5779.78,2186.23,37.8
9585,Feb,Riyadh,Cloud Storage,24,315.84,178.1,7580.1,3305.8,43.6
9586,Feb,Riyadh,Security Package,4,254.77,138.74,1019.08,464.13,45.5
9587,Apr,Sharjah,Analytics Suite,1,263.89,135.86,263.89,128.02,48.5
9588,Jan,Abu Dhabi,Cloud Storage,44,875.13,436.9,38505.57,19281.86,50.1
9589,Aug,Sharjah,Cloud Storage,42,943.52,421.92,39627.7,21907.22,55.3
9590,Mar,Dubai,Security Package,25,1754.31,1111.46,43857.8,16071.26,36.6
9591,Jul,Ajman,CRM Platform,48,607.39,340.34,29154.63,12818.24,44.0
9592,Apr,Dubai,Analytics Suite,6,1543.89,794.64,9263.32,4495.5,48.5
9593,Sep,Abu Dhabi,Security Package,31,1986.5,931.83,61581.6,32694.89,53.1
9594,Jul,Sharjah,Cloud Storage,47,1811.31,785.21,85131.43,48226.36,56.6
9595,Jul,Abu Dhabi,Enterprise Software,43,1990.69,924.32,85599.86,45854.2,53.6
9596,May,Ajman,Enterprise Software,13,1111.18,500.53,14445.36,7938.53,55.0
9597,Jul,Riyadh,Enterprise Software,32,740.83,430.46,23706.72,9931.85,41.9
9598,Jun,Riyadh,Security Package,20,1769.73,865.29,35394.61,18088.74,51.1
9599,May,Sharjah,CRM Platform,16,1203.76,657.24,19260.21,8744.34,45.4
9600,Mar,Ajman,Analytics Suite,33,1907.56,993.99,62949.48,30147.73,47.9
9601,Jun,Abu Dhabi,Analytics Suite,39,1024.85,554.42,39969.05,18346.58,45.9
9602,Mar,Riyadh,Security Package,12,1866.38,880.81,22396.59,11826.88,52.8
9603,Jan,Sharjah,Analytics Suite,47,1372.21,644.79,64493.96,34188.79,53.0
9604,Jan,Dubai,Enterprise Software,8,740.37,405.64,5922.98,2677.85,45.2
9605,Feb,Ajman,Enterprise Software,49,1693.37,877.68,82975.18,39968.67,48.2
9606,May,Riyadh,Analytics Suite,24,575.74,336.65,13817.69,5738.11,41.5
9607,Aug,Dubai,Analytics Suite,46,1315.9,651.46,60531.5,30564.22,50.5
9608,Oct,Abu Dhabi,CRM Platform,12,1729.26,784.63,20751.09,11335.52,54.6
9609,Apr,Riyadh,Analytics Suite,47,1703.07,695.08,80044.37,47375.68,59.2
9610,Dec,Abu Dhabi,Analytics Suite,23,1896.19,1040.46,43612.36,19681.75,45.1
9611,Jul,Abu Dhabi,Analytics Suite,45,571.06,348.73,25697.75,10004.97,38.9
9612,Feb,Ajman,Cloud Storage,12,1670.85,734.39,20050.21,11237.55,56.0
9613,Dec,Sharjah,Security Package,32,1652.06,711.63,52866.03,30093.82,56.9
9614,Feb,Dubai,Enterprise Software,29,831.9,434.78,24125.1,11516.52,47.7
9615,Sep,Abu Dhabi,Analytics Suite,13,940.26,585.69,12223.39,4609.4,37.7
9616,Feb,Riyadh,Cloud Storage,22,355.78,180.45,7827.12,3857.32,49.3
9617,Apr,Sharjah,Analytics Suite,36,1091.85,586.22,39306.58,18202.5,46.3
9618,Feb,Dubai,CRM Platform,15,782.58,446.87,11738.76,5035.65,42.9
9619,Jun,Riyadh,Cloud Storage,45,1404.28,800.74,63192.82,27159.39,43.0
9620,Jun,Dubai,Enterprise Software,18,1169.33,693.2,21047.95,8570.36,40.7
9621,Jul,Abu Dhabi,Analytics Suite,11,1498.85,780.87,16487.37,7897.82,47.9
9622,May,Riyadh,CRM Platform,13,1411.97,636.13,18355.59,10085.94,54.9
9623,Feb,Dubai,CRM Platform,50,477.57,267.93,23878.67,10482.03,43.9
9624,Sep,Riyadh,Cloud Storage,27,1389.69,785.59,37521.55,16310.49,43.5
9625,May,Ajman,Security Package,10,1399.96,725.22,13999.56,6747.38,48.2
9626,Jun,Sharjah,Enterprise Software,15,914.63,466.4,13719.46,6723.43,49.0
9627,Dec,Abu Dhabi,Enterprise Software,38,991.25,630.42,37667.58,13711.45,36.4
9628,Jul,Sharjah,Enterprise Software,25,1308.72,557.46,32718.1,18781.48,57.4
9629,Jun,Abu Dhabi,Security Package,48,912.41,440.15,43795.71,22668.33,51.8
9630,Feb,Sharjah,Analytics Suite,27,714.14,387.75,19281.84,8812.49,45.7
9631,Feb,Abu Dhabi,Enterprise Software,6,775.72,457.05,4654.29,1912.0,41.1
9632,May,Riyadh,Analytics Suite,2,506.27,297.24,1012.53,418.05,41.3
9633,Sep,Abu Dhabi,Enterprise Software,3,907.72,520.4,2723.17,1161.99,42.7
9634,Jul,Dubai,Cloud Storage,16,505.61,288.8,8089.7,3468.98,42.9
9635,Jun,Dubai,Security Package,11,460.31,259.98,5063.36,2203.61,43.5
9636,Jul,Ajman,Analytics Suite,6,558.69,348.48,3352.12,1261.22,37.6
9637,Oct,Ajman,Cloud Storage,33,1918.56,805.09,63312.53,36744.47,58.0
9638,May,Sharjah,Security Package,44,778.36,364.07,34247.97,18228.95,53.2
9639,Jan,Abu Dhabi,Enterprise Software,30,1362.32,811.45,40869.51,16525.95,40.4
9640,Aug,Ajman,CRM Platform,19,417.99,260.06,7941.82,3000.74,37.8
9641,Feb,Ajman,Analytics Suite,33,577.94,289.17,19072.06,9529.47,50.0
9642,Jun,Abu Dhabi,Cloud Storage,15,1746.86,1114.32,26202.83,9488.05,36.2
9643,Apr,Abu Dhabi,CRM Platform,3,798.53,466.06,2395.6,997.41,41.6
9644,Jul,Ajman,Security Package,26,1774.57,910.89,46138.8,22455.59,48.7
9645,Jun,Dubai,Cloud Storage,2,1021.67,661.15,2043.34,721.04,35.3
9646,Jan,Ajman,CRM Platform,25,1236.04,702.62,30901.06,13335.49,43.2
9647,Jun,Dubai,Security Package,46,466.37,196.09,21452.98,12432.66,58.0
9648,Sep,Dubai,CRM Platform,40,937.56,456.16,37502.5,19256.2,51.3
9649,Jul,Abu Dhabi,Cloud Storage,49,1960.29,1027.42,96054.42,45711.04,47.6
9650,Feb,Dubai,Analytics Suite,12,1410.48,569.13,16925.74,10096.2,59.6
9651,Oct,Sharjah,Cloud Storage,28,1136.7,600.97,31827.47,15000.31,47.1
9652,Oct,Abu Dhabi,Analytics Suite,50,898.0,360.8,44899.85,26859.95,59.8
9653,Nov,Dubai,Security Package,44,479.69,300.01,21106.22,7905.99,37.5
9654,Jul,Ajman,Enterprise Software,41,590.12,366.96,24194.75,9149.32,37.8
9655,Apr,Dubai,Security Package,46,1418.6,791.37,65255.81,28852.78,44.2
9656,Feb,Abu Dhabi,CRM Platform,37,371.16,203.44,13732.99,6205.89,45.2
9657,Feb,Abu Dhabi,Security Package,40,1161.71,718.88,46468.58,17713.26,38.1
9658,Jul,Abu Dhabi,Enterprise Software,22,204.91,125.39,4508.01,1749.49,38.8
9659,Dec,Dubai,CRM Platform,24,1021.88,598.94,24525.12,10150.53,41.4
9660,Jan,Dubai,Security Package,34,975.87,497.58,33179.7,16261.9,49.0
9661,Mar,Sharjah,Cloud Storage,27,436.1,239.54,11774.74,5307.16,45.1
9662,Mar,Dubai,Analytics Suite,44,1133.0,516.89,49851.82,27108.85,54.4
9663,Jul,Riyadh,Enterprise Software,28,806.59,473.77,22584.59,9319.17,41.3
9664,Apr,Ajman,CRM Platform,5,571.21,349.26,2856.04,1109.75,38.9
9665,Oct,Ajman,Analytics Suite,16,408.3,196.61,6532.76,3386.98,51.8
9666,Mar,Ajman,CRM Platform,23,816.84,377.18,18787.23,10112.05,53.8
9667,Nov,Ajman,CRM Platform,24,312.7,192.42,7504.73,2886.76,38.5
9668,Jul,Abu Dhabi,Analytics Suite,49,1779.4,990.26,87190.69,38668.16,44.3
9669,Jul,Sharjah,Enterprise Software,14,1273.05,654.27,17822.69,8662.89,48.6
9670,Jun,Ajman,Enterprise Software,17,1162.64,521.53,19764.93,10898.91,55.1
9671,Feb,Abu Dhabi,Security Package,48,1976.42,887.03,94868.27,52290.86,55.1
9672,Jun,Dubai,Cloud Storage,2,538.09,253.34,1076.19,569.5,52.9
9673,May,Dubai,CRM Platform,38,948.47,529.89,36041.95,15906.19,44.1
9674,Jun,Riyadh,CRM Platform,29,742.74,435.41,21539.47,8912.49,41.4
9675,May,Ajman,Analytics Suite,46,655.31,285.45,30144.08,17013.24,56.4
9676,Apr,Riyadh,CRM Platform,40,1965.06,1110.02,78602.26,34201.34,43.5
9677,Jun,Dubai,Cloud Storage,21,1118.19,709.89,23481.91,8574.23,36.5
9678,Jan,Ajman,Analytics Suite,50,832.45,378.34,41622.51,22705.72,54.6
9679,Feb,Dubai,Analytics Suite,14,758.62,429.63,10620.63,4605.8,43.4
9680,Sep,Sharjah,Enterprise Software,46,1392.96,669.74,64076.03,33268.01,51.9
9681,Oct,Ajman,Security Package,28,1441.52,655.58,40362.55,22006.24,54.5
9682,May,Ajman,Analytics Suite,31,1792.25,751.95,55559.88,32249.56,58.0
9683,Mar,Sharjah,Enterprise Software,22,1539.68,862.69,33872.93,14893.86,44.0
9684,May,Riyadh,Cloud Storage,6,245.92,121.03,1475.52,749.33,50.8
9685,Oct,Ajman,Cloud Storage,47,1504.91,968.54,70730.59,25209.15,35.6
9686,Jul,Ajman,CRM Platform,24,959.25,421.35,23022.04,12909.61,56.1
9687,Aug,Dubai,CRM Platform,41,288.66,132.52,11835.25,6401.95,54.1
9688,Apr,Riyadh,Cloud Storage,25,993.08,566.08,24827.0,10674.99,43.0
9689,May,Ajman,Analytics Suite,7,260.25,151.94,1821.74,758.14,41.6
9690,Apr,Riyadh,Analytics Suite,38,1044.42,449.62,39687.82,22602.18,56.9
9691,Mar,Dubai,Security Package,46,298.94,120.49,13751.47,8208.79,59.7
9692,Oct,Sharjah,Enterprise Software,48,641.92,375.05,30812.08,12809.65,41.6
9693,Aug,Riyadh,Cloud Storage,48,1431.52,901.68,68712.88,25432.2,37.0
9694,Nov,Ajman,Cloud Storage,47,1857.67,1121.82,87310.67,34585.17,39.6
9695,Feb,Dubai,Cloud Storage,43,219.38,109.54,9433.19,4722.77,50.1
9696,Dec,Sharjah,CRM Platform,24,373.6,237.81,8966.38,3258.88,36.3
9697,Sep,Sharjah,CRM Platform,33,1097.09,687.31,36203.84,13522.47,37.4
9698,Sep,Riyadh,CRM Platform,36,1121.59,534.03,40377.06,21151.92,52.4
9699,Oct,Riyadh,CRM Platform,47,1782.89,920.52,83795.6,40531.03,48.4
9700,Feb,Riyadh,CRM Platform,7,726.09,399.13,5082.64,2288.72,45.0
9701,May,Ajman,Security Package,27,320.67,197.81,8657.97,3317.02,38.3
9702,Oct,Dubai,CRM Platform,46,1834.21,814.81,84373.75,46892.41,55.6
9703,Jun,Abu Dhabi,Security Package,7,237.35,145.99,1661.46,639.54,38.5
9704,Aug,Abu Dhabi,Cloud Storage,43,1130.14,564.42,48596.1,24325.88,50.1
9705,Sep,Riyadh,CRM Platform,43,1968.53,1068.57,84646.65,38698.29,45.7
9706,Jan,Sharjah,Cloud Storage,2,612.16,389.04,1224.32,446.24,36.4
9707,Nov,Sharjah,Enterprise Software,15,1992.87,1234.7,29893.04,11372.58,38.0
9708,Feb,Abu Dhabi,Analytics Suite,7,690.65,305.33,4834.52,2697.18,55.8
9709,Jun,Ajman,CRM Platform,7,1997.22,910.21,13980.51,7609.05,54.4
9710,Oct,Sharjah,Cloud Storage,19,1280.34,664.62,24326.46,11698.68,48.1
9711,Dec,Dubai,Cloud Storage,41,1555.64,784.66,63781.12,31610.22,49.6
9712,Sep,Dubai,Enterprise Software,18,1615.8,1026.8,29084.48,10602.11,36.5
9713,Dec,Riyadh,Cloud Storage,38,1060.14,503.84,40285.18,21139.41,52.5
9714,Sep,Sharjah,Cloud Storage,28,1176.94,588.01,32954.39,16490.12,50.0
9715,Aug,Abu Dhabi,Security Package,27,1083.65,474.73,29258.42,16440.75,56.2
9716,May,Abu Dhabi,Analytics Suite,41,777.56,456.94,31879.9,13145.53,41.2
9717,Feb,Sharjah,Cloud Storage,23,1533.87,971.9,35278.92,12925.29,36.6
9718,Nov,Riyadh,Cloud Storage,20,1205.25,733.68,24105.0,9431.44,39.1
9719,Dec,Riyadh,Security Package,24,641.05,405.42,15385.09,5654.95,36.8
9720,Jan,Abu Dhabi,Enterprise Software,34,1578.73,859.22,53676.91,24463.55,45.6
9721,Jan,Dubai,Analytics Suite,50,253.17,112.37,12658.34,7040.03,55.6
9722,Jan,Dubai,CRM Platform,14,928.02,429.56,12992.22,6978.35,53.7
9723,Dec,Abu Dhabi,CRM Platform,16,591.91,267.03,9470.6,5198.04,54.9
9724,Feb,Abu Dhabi,Analytics Suite,19,1791.99,913.84,34047.79,16684.88,49.0
9725,Aug,Riyadh,Security Package,26,492.41,206.18,12802.62,7441.98,58.1
9726,Oct,Ajman,CRM Platform,43,1666.26,969.42,71649.12,29963.98,41.8
9727,Nov,Sharjah,Cloud Storage,40,519.78,212.47,20791.19,12292.46,59.1
9728,Mar,Dubai,CRM Platform,32,1806.21,967.22,57798.85,26847.83,46.5
9729,Dec,Abu Dhabi,Enterprise Software,22,1808.09,1131.37,39777.91,14887.69,37.4
9730,Dec,Sharjah,Enterprise Software,32,1430.94,723.28,45790.13,22645.16,49.5
9731,Mar,Dubai,Cloud Storage,18,1437.37,812.99,25872.65,11238.84,43.4
9732,Jul,Sharjah,Security Package,6,1320.17,666.6,7921.03,3921.41,49.5
9733,Oct,Sharjah,Enterprise Software,26,905.9,471.39,23553.51,11297.3,48.0
9734,Aug,Sharjah,Analytics Suite,4,1980.34,948.79,7921.35,4126.2,52.1
9735,Sep,Riyadh,CRM Platform,28,493.24,292.26,13810.61,5627.28,40.7
9736,Sep,Abu Dhabi,CRM Platform,24,1453.33,744.31,34880.03,17016.61,48.8
9737,Feb,Dubai,CRM Platform,12,318.5,174.44,3822.02,1728.77,45.2
9738,Feb,Abu Dhabi,Security Package,32,883.43,517.44,28269.81,11711.63,41.4
9739,Nov,Dubai,CRM Platform,1,202.6,89.71,202.6,112.89,55.7
9740,Jul,Ajman,Security Package,50,489.49,229.65,24474.36,12991.92,53.1
9741,Aug,Sharjah,Cloud Storage,33,1982.76,936.96,65431.0,34511.24,52.7
9742,Dec,Abu Dhabi,Enterprise Software,1,594.94,319.05,594.94,275.89,46.4
9743,Jul,Riyadh,Enterprise Software,19,962.54,613.97,18288.27,6622.78,36.2
9744,Dec,Riyadh,Analytics Suite,39,357.82,211.37,13955.09,5711.83,40.9
9745,Sep,Riyadh,CRM Platform,42,1518.65,923.39,63783.34,25001.09,39.2
9746,Aug,Riyadh,Security Package,45,689.14,398.03,31011.08,13099.71,42.2
9747,Apr,Abu Dhabi,Enterprise Software,47,1246.35,550.53,58578.62,32703.49,55.8
9748,Sep,Riyadh,CRM Platform,31,246.14,140.61,7630.36,3271.42,42.9
9749,Jun,Ajman,Analytics Suite,48,1626.56,866.67,78075.1,36474.79,46.7
9750,Aug,Sharjah,Analytics Suite,46,1448.57,719.41,66634.34,33541.7,50.3
9751,Jan,Sharjah,Cloud Storage,38,457.96,268.74,17402.52,7190.54,41.3
9752,Apr,Ajman,Analytics Suite,2,1839.83,787.28,3679.66,2105.11,57.2
9753,Mar,Abu Dhabi,Cloud Storage,23,1961.24,966.22,45108.43,22885.29,50.7
9754,Mar,Sharjah,Enterprise Software,11,958.81,456.85,10546.95,5521.57,52.4
9755,Dec,Abu Dhabi,Analytics Suite,49,205.44,96.62,10066.66,5332.2,53.0
9756,Dec,Sharjah,Analytics Suite,42,1359.74,622.9,57108.93,30947.13,54.2
9757,Mar,Sharjah,Security Package,43,1922.99,972.02,82688.56,40891.82,49.5
9758,Aug,Abu Dhabi,Analytics Suite,29,971.25,437.41,28166.16,15481.29,55.0
9759,Nov,Riyadh,Cloud Storage,33,306.9,196.55,10127.68,3641.41,36.0
9760,Mar,Dubai,Enterprise Software,17,769.03,456.13,13073.44,5319.15,40.7
9761,May,Riyadh,CRM Platform,8,1332.13,751.07,10657.04,4648.49,43.6
9762,Oct,Abu Dhabi,Security Package,25,1302.7,717.47,32567.4,14630.54,44.9
9763,Apr,Abu Dhabi,Security Package,16,1109.85,644.95,17757.61,7438.46,41.9
9764,Jul,Riyadh,CRM Platform,36,1122.26,603.69,40401.48,18668.51,46.2
9765,Oct,Ajman,Security Package,34,469.37,247.91,15958.7,7529.61,47.2
9766,Sep,Ajman,Cloud Storage,47,980.63,524.27,46089.6,21448.69,46.5
9767,Mar,Ajman,Analytics Suite,48,455.69,220.17,21873.18,11305.04,51.7
9768,Dec,Ajman,Security Package,41,1308.25,680.27,53638.31,25747.43,48.0
9769,Dec,Ajman,Cloud Storage,41,847.84,363.3,34761.29,19866.03,57.1
9770,Jan,Riyadh,Security Package,25,1895.59,879.39,47389.73,25405.02,53.6
9771,Jan,Riyadh,CRM Platform,43,554.55,250.74,23845.52,13063.7,54.8
9772,Oct,Sharjah,Cloud Storage,50,1310.24,639.03,65512.07,33560.71,51.2
9773,Aug,Riyadh,CRM Platform,10,1995.67,875.23,19956.69,11204.38,56.1
9774,Sep,Ajman,Cloud Storage,6,1816.87,930.93,10901.22,5315.64,48.8
9775,Dec,Ajman,CRM Platform,29,1651.77,882.99,47901.26,22294.48,46.5
9776,Nov,Ajman,CRM Platform,46,612.06,336.9,28154.61,12657.23,45.0
9777,Feb,Dubai,Security Package,39,281.73,158.62,10987.57,4801.4,43.7
9778,Jul,Ajman,Analytics Suite,33,1909.32,1037.79,63007.46,28760.4,45.6
9779,Apr,Riyadh,Cloud Storage,3,850.79,487.54,2552.37,1089.77,42.7
9780,Nov,Sharjah,Enterprise Software,28,484.1,224.66,13554.74,7264.36,53.6
9781,Jan,Ajman,Enterprise Software,46,623.69,273.09,28689.84,16127.81,56.2
9782,Aug,Riyadh,CRM Platform,13,901.16,384.95,11715.05,6710.74,57.3
9783,Oct,Riyadh,Analytics Suite,8,1305.4,791.02,10443.2,4115.08,39.4
9784,Apr,Ajman,Enterprise Software,10,1244.58,504.5,12445.77,7400.76,59.5
9785,Aug,Abu Dhabi,Analytics Suite,12,675.94,338.47,8111.23,4049.62,49.9
9786,Sep,Abu Dhabi,Security Package,23,1056.44,461.51,24298.1,13683.34,56.3
9787,Jun,Ajman,Security Package,3,220.24,95.8,660.72,373.33,56.5
9788,Sep,Sharjah,Cloud Storage,42,1481.69,724.14,62230.95,31816.99,51.1
9789,Oct,Dubai,Enterprise Software,40,1661.23,1043.65,66449.21,24703.02,37.2
9790,Nov,Ajman,CRM Platform,45,1223.2,729.07,55043.92,22235.98,40.4
9791,Dec,Sharjah,Analytics Suite,2,1873.6,779.79,3747.2,2187.62,58.4
9792,Jan,Sharjah,Security Package,20,1105.8,571.47,22115.94,10686.61,48.3
9793,Dec,Abu Dhabi,Analytics Suite,39,1077.99,504.83,42041.73,22353.41,53.2
9794,Apr,Sharjah,Analytics Suite,25,1713.57,950.44,42839.37,19078.27,44.5
9795,Dec,Ajman,Enterprise Software,4,1077.18,625.19,4308.72,1807.94,42.0
9796,Nov,Riyadh,Security Package,29,1021.74,446.89,29630.58,16670.92,56.3
9797,May,Abu Dhabi,CRM Platform,25,1514.83,637.96,37870.78,21921.75,57.9
9798,Apr,Sharjah,Cloud Storage,3,218.86,114.73,656.58,312.4,47.6
9799,Jun,Abu Dhabi,CRM Platform,48,307.79,188.28,14774.0,5736.67,38.8
9800,Aug,Ajman,Security Package,49,1807.14,920.24,88549.94,43458.16,49.1
9801,Sep,Riyadh,Cloud Storage,45,269.66,129.38,12134.78,6312.57,52.0
9802,Apr,Sharjah,Analytics Suite,36,879.21,482.32,31651.59,14288.03,45.1
9803,Jul,Dubai,Enterprise Software,34,1803.6,753.17,61322.24,35714.49,58.2
9804,Jun,Dubai,CRM Platform,1,298.39,149.39,298.39,149.01,49.9
9805,Jun,Riyadh,Enterprise Software,24,1153.54,728.84,27684.88,10192.66,36.8
9806,Oct,Riyadh,Cloud Storage,43,482.2,210.2,20734.47,11696.05,56.4
9807,Jun,Sharjah,Analytics Suite,23,1898.94,920.38,43675.63,22506.94,51.5
9808,Mar,Abu Dhabi,Cloud Storage,7,746.67,480.22,5226.71,1865.18,35.7
9809,May,Riyadh,Analytics Suite,50,351.06,195.0,17552.91,7802.7,44.5
9810,Jun,Riyadh,Security Package,42,353.71,181.03,14855.8,7252.52,48.8
9811,Apr,Riyadh,Security Package,14,1887.97,867.75,26431.65,14283.21,54.0
9812,Jul,Dubai,Analytics Suite,38,788.87,495.44,29976.9,11150.18,37.2
9813,Jun,Ajman,Enterprise Software,48,1386.74,819.52,66563.31,27226.46,40.9
9814,Dec,Riyadh,Analytics Suite,5,223.43,113.47,1117.17,549.82,49.2
9815,Feb,Abu Dhabi,CRM Platform,42,1613.49,971.25,67766.63,26974.02,39.8
9816,May,Riyadh,CRM Platform,3,1468.88,772.08,4406.63,2090.41,47.4
9817,Aug,Dubai,Enterprise Software,13,1966.7,1124.38,25567.15,10950.18,42.8
9818,Apr,Riyadh,Security Package,34,461.48,216.36,15690.25,8333.89,53.1
9819,Aug,Abu Dhabi,Security Package,34,1249.41,736.44,42479.97,17441.1,41.1
9820,Mar,Riyadh,CRM Platform,33,1237.32,785.44,40831.4,14911.88,36.5
9821,Sep,Dubai,Cloud Storage,19,301.53,131.51,5729.15,3230.51,56.4
9822,Jan,Riyadh,Analytics Suite,21,889.98,367.61,18689.68,10969.97,58.7
